5,98.79
721522,0.74,-0.20,10.70,22.26,101503.12,98.78
721622,0.76,-0.18,10.71,22.26,101503.12,98.78
721722,0.81,-0.13,10.66,22.26,101503.12,98.78
721822,0.74,-0.11,10.71,22.26,101503.12,98.78
721889,0.73,-0.17,10.70,22.26,101503.12,98.78,4339.0327N,7926.2480W
721922,0.79,-0.11,10.76,22.26,101503.12,98.78
722022,0.79,-0.15,10.69,22.26,101503.12,98.78
722122,0.72,-0.15,10.73,22.26,101503.12,98.78
722222,0.74,-0.17,10.73,22.26,101503.12,98.78
722322,0.78,-0.18,10.70,22.26,101503.12,98.78
722422,0.74,-0.13,10.73,22.26,101503.12,98.78
722522,0.71,-0.16,10.67,22.26,101503.12,98.78
722622,0.79,-0.15,10.74,22.26,101503.12,98.78
722722,0.75,-0.19,10.76,22.26,101503.28,98.77
722822,0.75,-0.15,10.63,22.26,101503.28,98.77
722840,0.73,-0.19,10.73,22.26,101503.28,98.77,4339.0327N,7926.2480W
722922,0.77,-0.18,10.76,22.26,101503.28,98.77
723022,0.79,-0.18,10.70,22.26,101503.28,98.77
723122,0.74,-0.19,10.74,22.26,101503.28,98.77
723222,0.80,-0.13,10.67,22.26,101503.28,98.77
723322,0.77,-0.15,10.67,22.26,101503.28,98.77
723422,0.75,-0.16,10.68,22.26,101503.28,98.77
723522,0.81,-0.16,10.69,22.26,101503.28,98.77
723622,0.80,-0.11,10.72,22.26,101503.28,98.77
723722,0.77,-0.16,10.65,22.26,101503.28,98.77
723822,0.71,-0.19,10.75,22.26,101503.28,98.77
723880,0.75,-0.19,10.64,22.26,101503.28,98.77,4339.0327N,7926.2480W
723922,0.74,-0.16,10.70,22.26,101503.28,98.77
724022,0.78,-0.17,10.66,22.26,101503.28,98.77
724122,0.75,-0.18,10.73,22.26,101503.28,98.77
724222,0.80,-0.18,10.73,22.26,101503.45,98.75
724322,0.73,-0.15,10.78,22.26,101503.45,98.75
724422,0.79,-0.17,10.59,22.26,101503.45,98.75
724522,0.77,-0.16,10.72,22.26,101503.45,98.75
724622,0.81,-0.15,10.71,22.26,101503.28,98.77
724722,0.81,-0.15,10.77,22.26,101503.28,98.77
724822,0.73,-0.16,10.60,22.26,101503.28,98.77
724901,0.75,-0.16,10.77,22.26,101503.28,98.77,4339.0327N,7926.2485W
724927,0.79,-0.20,10.70,22.26,101503.28,98.77
725026,0.78,-0.17,10.73,22.26,101503.28,98.77
725126,0.78,-0.13,10.62,22.26,101503.28,98.77
725226,0.75,-0.20,10.73,22.26,101503.28,98.77
725326,0.71,-0.18,10.73,22.26,101503.28,98.77
725426,0.79,-0.14,10.68,22.26,101503.28,98.77
725526,0.76,-0.15,10.68,22.26,101503.28,98.77
725626,0.80,-0.15,10.67,22.26,101503.28,98.77
725726,0.74,-0.12,10.72,22.26,101503.28,98.77
725826,0.76,-0.10,10.69,22.26,101503.28,98.77
725872,0.81,-0.11,10.63,22.26,101503.28,98.77,4339.0327N,7926.2485W
725926,0.80,-0.15,10.65,22.26,101503.28,98.77
726026,0.80,-0.14,10.73,22.26,101503.28,98.77
726126,0.78,-0.16,10.71,22.26,101503.12,98.78
726226,0.77,-0.16,10.70,22.26,101503.12,98.78
726326,0.75,-0.20,10.69,22.26,101503.12,98.78
726426,0.74,-0.17,10.67,22.26,101503.12,98.78
726526,0.80,-0.18,10.70,22.26,101503.12,98.78
726626,0.78,-0.19,10.77,22.26,101503.12,98.78
726726,0.75,-0.17,10.74,22.26,101503.12,98.78
726826,0.76,-0.12,10.72,22.26,101503.12,98.78
726863,0.71,-0.20,10.76,22.26,101503.12,98.78,4339.0327N,7926.2480W
726926,0.76,-0.20,10.66,22.26,101503.12,98.78
727026,0.82,-0.18,10.80,22.26,101503.52,98.75
727126,0.78,-0.12,10.72,22.26,101503.52,98.75
727226,0.80,-0.20,10.68,22.26,101503.52,98.75
727326,0.70,-0.16,10.71,22.26,101503.52,98.75
727426,0.73,-0.18,10.71,22.26,101503.52,98.75
727526,0.74,-0.18,10.71,22.26,101503.68,98.73
727626,0.76,-0.15,10.67,22.26,101503.68,98.73
727726,0.75,-0.21,10.64,22.26,101503.68,98.73
727826,0.73,-0.19,10.68,22.26,101503.68,98.73
727895,0.79,-0.17,10.75,22.26,101503.68,98.73,4339.0327N,7926.2480W
727926,0.78,-0.16,10.67,22.26,101503.68,98.73
728026,0.80,-0.17,10.76,22.26,101503.68,98.73
728126,0.76,-0.19,10.80,22.26,101503.68,98.73
728226,0.80,-0.15,10.70,22.26,101503.68,98.73
728326,0.80,-0.22,10.81,22.26,101503.68,98.73
728426,0.68,-0.13,10.76,22.26,101503.68,98.73
728526,0.71,-0.20,10.73,22.26,101503.68,98.73
728626,0.75,-0.18,10.68,22.26,101503.68,98.73
728726,0.78,-0.18,10.73,22.26,101503.68,98.73
728826,0.76,-0.20,10.63,22.26,101503.68,98.73
728862,0.77,-0.18,10.71,22.26,101503.68,98.73,4339.0327N,7926.2480W
728926,0.81,-0.10,10.71,22.26,101503.84,98.72
729026,0.73,-0.17,10.72,22.26,101503.84,98.72
729126,0.80,-0.18,10.70,22.26,101503.84,98.72
729226,0.78,-0.20,10.66,22.26,101503.84,98.72
729326,0.77,-0.17,10.74,22.26,101503.84,98.72
729426,0.75,-0.17,10.73,22.26,101503.84,98.72
729526,0.69,-0.18,10.61,22.26,101503.84,98.72
729626,0.77,-0.20,10.73,22.26,101503.84,98.72
