873744,0.75,-0.13,10.78,22.34,101504.68,98.65
873844,0.74,-0.15,10.71,22.34,101504.75,98.65
873874,0.75,-0.14,10.72,22.34,101504.75,98.65,4339.0249N,7926.2505W
873944,0.74,-0.16,10.74,22.34,101504.75,98.65
874044,0.74,-0.17,10.67,22.34,101504.75,98.65
874144,0.73,-0.18,10.63,22.34,101504.75,98.65
874244,0.75,-0.13,10.72,22.34,101504.75,98.65
874344,0.79,-0.19,10.70,22.34,101505.02,98.62
874444,0.77,-0.18,10.69,22.34,101505.02,98.62
874544,0.72,-0.20,10.66,22.34,101505.02,98.62
874644,0.78,-0.24,10.70,22.34,101505.02,98.62
874744,0.75,-0.13,10.77,22.34,101505.02,98.62
874844,0.76,-0.14,10.74,22.34,101504.53,98.66
874863,0.73,-0.17,10.72,22.34,101504.53,98.66,4339.0249N,7926.2500W
874944,0.75,-0.21,10.69,22.34,101504.53,98.66
875044,0.78,-0.16,10.73,22.34,101504.53,98.66
875144,0.71,-0.17,10.70,22.34,101504.53,98.66
875244,0.76,-0.16,10.70,22.35,101504.60,98.66
875344,0.76,-0.19,10.65,22.35,101504.60,98.66
875444,0.76,-0.17,10.63,22.35,101504.60,98.66
875544,0.77,-0.18,10.60,22.35,101504.60,98.66
875644,0.72,-0.18,10.67,22.35,101504.60,98.66
875744,0.80,-0.19,10.60,22.35,101504.70,98.65
875844,0.80,-0.19,10.79,22.35,101504.70,98.65
875894,0.78,-0.19,10.67,22.35,101504.70,98.65,4339.0249N,7926.2500W
875944,0.77,-0.11,10.78,22.35,101504.70,98.65
876044,0.75,-0.14,10.67,22.35,101504.70,98.65
876144,0.81,-0.18,10.66,22.35,101504.70,98.65
876244,0.67,-0.17,10.75,22.35,101504.45,98.67
876344,0.71,-0.14,10.62,22.35,101504.45,98.67
876444,0.75,-0.16,10.75,22.35,101504.45,98.67
876544,0.71,-0.16,10.70,22.35,101504.45,98.67
876644,0.77,-0.20,10.66,22.35,101504.45,98.67
876744,0.77,-0.16,10.65,22.35,101504.40,98.68
876844,0.72,-0.12,10.65,22.35,101504.40,98.68
876883,0.72,-0.18,10.63,22.35,101504.40,98.68,4339.0249N,7926.2500W
876944,0.80,-0.15,10.72,22.35,101504.40,98.68
877044,0.79,-0.14,10.75,22.35,101504.40,98.68
877144,0.77,-0.17,10.59,22.35,101504.40,98.68
877244,0.80,-0.13,10.69,22.36,101504.63,98.66
877344,0.74,-0.20,10.68,22.36,101504.63,98.66
877444,0.78,-0.15,10.66,22.36,101504.63,98.66
877544,0.76,-0.17,10.67,22.36,101504.63,98.66
877644,0.74,-0.17,10.72,22.36,101504.47,98.67
877744,0.77,-0.15,10.61,22.36,101504.47,98.67
877844,0.72,-0.13,10.71,22.36,101504.47,98.67
877873,0.75,-0.18,10.69,22.36,101504.47,98.67,4339.0249N,7926.2500W
877944,0.78,-0.14,10.66,22.36,101504.47,98.67
878044,0.69,-0.16,10.75,22.36,101504.47,98.67
878144,0.81,-0.16,10.76,22.36,101504.57,98.66
878244,0.80,-0.14,10.77,22.36,101504.57,98.66
878344,0.77,-0.15,10.75,22.36,101504.57,98.66
878444,0.70,-0.18,10.69,22.36,101504.57,98.66
878544,0.77,-0.14,10.75,22.36,101504.57,98.66
878644,0.75,-0.25,10.74,22.36,101504.84,98.64
878744,0.77,-0.17,10.74,22.36,101504.84,98.64
878844,0.77,-0.15,10.71,22.36,101504.84,98.64
878899,0.76,-0.21,10.72,22.36,101504.84,98.64,4339.0249N,7926.2495W
878944,0.80,-0.14,10.80,22.36,101504.84,98.64
879044,0.77,-0.20,10.70,22.36,101504.84,98.64
879144,0.75,-0.20,10.60,22.36,101504.67,98.65
879244,0.77,-0.14,10.70,22.36,101504.67,98.65
879344,0.79,-0.16,10.65,22.36,101504.67,98.65
879444,0.80,-0.12,10.62,22.36,101504.67,98.65
879544,0.84,-0.17,10.76,22.36,101505.07,98.62
879644,0.80,-0.17,10.80,22.36,101505.07,98.62
879744,0.73,-0.17,10.64,22.36,101505.07,98.62
879844,0.76,-0.20,10.69,22.36,101505.07,98.62
879874,0.75,-0.15,10.78,22.36,101505.07,98.62,4339.0249N,7926.2495W
879944,0.77,-0.17,10.72,22.36,101505.07,98.62
880044,0.74,-0.21,10.73,22.36,101504.91,98.63
880144,0.82,-0.18,10.71,22.36,101504.91,98.63
880244,0.76,-0.21,10.61,22.36,101504.91,98.63
880344,0.71,-0.13,10.64,22.36,101504.91,98.63
880444,0.80,-0.20,10.78,22.36,101504.91,98.63
880544,0.78,-0.17,10.67,22.36,101504.58,98.66
880644,0.85,-0.16,10.69,22.36,101504.58,98.66
880744,0.71,-0.15,10.71,22.36,101504.58,98.66
880844,0.76,-0.18,10.78,22.36,101504.58,98.66
880911,0.74,-0.18,10.71,22.36,101504.58,98.66,4339.0249N,7926.2495W
880944,0.75,-0.22,10.72,22.36,101504.58,98.66
881044,0.72,-0.17,10.59,22.37,101505.02,98.62
881144,0.77,-0.21,10.73,22.37,101505.02,98.62
881244,0.73,-0.18,10.75,22.37,101505.02,98.62
881344,0.71,-0.11,10.71,22.37,101505.02,98.62
881444,0.80,-0.14,10.72,22.37,101505.02,98.62
881544,0.71,-0.15,10.78,22.37,101504.85,98.64
881644,0.72,-0.16,10.75,22.37,101504.85,98.64
881744,0.76,-0.14,10.67,22.37,101504.85,98.64
881844,0.76,-0.19,10.68,22.37,101504.85,98.64
881882,0.72,-0.15,10.70,22.37,101504.85,98.64,4339.0249N,7926.2490W
881944,0.74,-0.17,10.59,22.37,101505.25,98.60
882044,0.74,-0.19,10.70,22.37,101505.25,98.60
882144,0.76,-0.14,10.61,22.37,101505.25,98.60
882244,0.76,-0.18,10.79,22.37,101505.25,98.60
882344,0.73,-0.16,10.70,22.37,101505.25,98.60
882444,0.76,-0.19,10.71,22.37,101504.85,98.64
882544,0.78,-0.23,10.77,22.37,101504.85,98.64
882644,0.73,-0.17,10.68,22.37,101504.85,98.64
882744,0.76,-0.13,10.75,22.37,101504.85,98.64
882844,0.75,-0.19,10.68,22.37,101504.85,98.64
882890,0.76,-0.18,10.84,22.37,101504.92,98.63,4339.0249N,7926.2490W
882944,0.78,-0.16,10.69,22.37,101504.92,98.63
883044,0.78,-0.15,10.84,22.37,101504.92,98.63
883144,0.63,-0.13,10.65,22.37,101504.92,98.63
883244,0.77,-0.16,10.74,22.37,101504.92,98.63
883344,0.75,-0.20,10.72,22.37,101504.92,98.63
883444,0.75,-0.12,10.72,22.37,101504.59,98.66
883544,0.77,-0.17,10.67,22.37,101504.59,98.66
883644,0.75,-0.17,10.75,22.37,101504.59,98.66
883744,0.77,-0.20,10.78,22.37,101504.59,98.66
883844,0.72,-0.14,10.63,22.37,101504.27,98.69
883875,0.78,-0.14,10.66,22.37,101504.27,98.69,4339.0249N,7926.2490W
883944,0.78,-0.17,10.65,22.37,101504.27,98.69
884044,0.75,-0.14,10.75,22.37,101504.27,98.69
884144,0.82,-0.17,10.72,22.37,101504.27,98.69
884244,0.74,-0.16,10.68,22.37,101504.27,98.69
884344,0.76,-0.12,10.68,22.37,101504.27,98.69
884444,0.76,-0.20,10.58,22.37,101504.27,98.69
884544,0.73,-0.14,10.70,22.37,101504.27,98.69
884644,0.78,-0.13,10.73,22.37,101504.27,98.69
884744,0.77,-0.19,10.71,22.37,101504.27,98.69
884844,0.75,-0.20,10.60,22.37,101504.70,98.65
884863,0.76,-0.14,10.63,22.37,101504.70,98.65,4339.0249N,7926.2485W
884944,0.75,-0.17,10.70,22.37,101504.70,98.65
885044,0.79,-0.15,10.71,22.37,101504.70,98.65
885144,0.71,-0.18,10.70,22.37,101504.70,98.65
885244,0.80,-0.15,10.67,22.37,101504.70,98.65
885344,0.79,-0.16,10.72,22.37,101504.54,98.66
885444,0.75,-0.13,10.64,22.37,101504.54,98.66
885544,0.73,-0.19,10.71,22.37,101504.54,98.66
885644,0.76,-0.17,10.76,22.37,101504.54,98.66
885744,0.76,-0.20,10.76,22.37,101504.54,98.66
885844,0.77,-0.18,10.82,22.37,101504.77,98.64
885856,0.80,-0.12,10.65,22.37,101504.77,98.64,4339.0249N,7926.2485W
885944,0.78,-0.12,10.72,22.37,101504.77,98.64
886044,0.71,-0.19,10.67,22.37,101504.77,98.64
886144,0.73,-0.20,10.77,22.37,101504.77,98.64
886244,0.79,-0.21,10.72,22.37,101504.61,98.66
886344,0.73,-0.20,10.75,22.37,101504.61,98.66
886444,0.72,-0.15,10.70,22.37,101504.61,98.66
886544,0.75,-0.15,10.65,22.37,101504.61,98.66
886644,0.74,-0.14,10.81,22.37,101504.61,98.66
886744,0.73,-0.10,10.72,22.37,101504.61,98.66
886844,0.73,-0.16,10.80,22.37,101504.61,98.66
886892,0.73,-0.15,10.75,22.37,101504.61,98.66,4339.0249N,7926.2480W
886944,0.76,-0.19,10.60,22.37,101504.61,98.66
887044,0.72,-0.12,10.73,22.37,101504.61,98.66
887144,0.73,-0.15,10.66,22.37,101504.61,98.66
887244,0.75,-0.23,10.69,22.37,101504.45,98.67
887344,0.70,-0.19,10.73,22.37,101504.45,98.67
887444,0.76,-0.17,10.69,22.37,101504.45,98.67
887544,0.75,-0.16,10.70,22.37,101504.45,98.67
887644,0.79,-0.17,10.76,22.37,101504.45,98.67
887744,0.76,-0.15,10.64,22.38,101504.88,98.64
887844,0.78,-0.13,10.72,22.38,101504.88,98.64
887905,0.78,-0.13,10.76,22.38,101504.88,98.64,4339.0244N,7926.2480W
887944,0.77,-0.12,10.71,22.38,101504.88,98.64
888044,0.76,-0.16,10.68,22.38,101504.88,98.64
888144,0.76,-0.17,10.66,22.38,101504.88,98.64
888244,0.79,-0.14,10.77,22.38,101504.88,98.64
888344,0.75,-0.18,10.68,22.38,101504.88,98.64
888444,0.81,-0.17,10.68,22.38,101504.88,98.64
888544,0.77,-0.19,10.70,22.38,101504.88,98.64
888644,0.78,-0.13,10.79,22.38,101505.44,98.59
888744,0.81,-0.16,10.73,22.38,101505.44,98.59
888844,0.78,-0.19,10.79,22.38,101505.44,98.59
888906,0.74,-0.15,10.63,22.38,101505.44,98.59,4339.0244N,7926.2476W
888944,0.74,-0.16,10.71,22.38,101505.44,98.59
889044,0.75,-0.17,10.66,22.38,101505.44,98.59
889144,0.75,-0.20,10.63,22.38,101505.44,98.59
889244,0.78,-0.17,10.70,22.38,101505.44,98.59
889344,0.72,-0.16,10.72,22.38,101505.44,98.59
889444,0.76,-0.12,10.69,22.38,101505.44,98.59
889544,0.74,-0.19,10.75,22.38,101505.44,98.59
889644,0.74,-0.13,10.78,22.38,101505.44,98.59
889744,0.79,-0.17,10.81,22.38,101505.44,98.59
889844,0.78,-0.22,10.71,22.38,101505.44,98.59
889863,0.82,-0.14,10.70,22.38,101505.44,98.59,4339.0244N,7926.2476W
889944,0.72,-0.14,10.73,22.38,101505.44,98.59
890044,0.77,-0.14,10.55,22.38,101505.44,98.59
890144,0.73,-0.13,10.78,22.38,101505.44,98.59
890244,0.76,-0.12,10.81,22.38,101505.44,98.59
890344,0.75,-0.21,10.73,22.38,101505.44,98.59
890444,0.81,-0.19,10.70,22.38,101505.44,98.59
890544,0.73,-0.17,10.63,22.38,101505.44,98.59
890644,0.73,-0.13,10.72,22.38,101505.44,98.59
890744,0.80,-0.17,10.66,22.38,101505.44,98.59
890844,0.75,-0.11,10.71,22.38,101505.44,98.59
890892,0.79,-0.17,10.66,22.38,101505.44,98.59,4339.0244N,7926.2476W
890944,0.74,-0.21,10.69,22.38,101505.44,98.59
891044,0.82,-0.18,10.75,22.38,101506.03,98.54
891144,0.77,-0.15,10.76,22.38,101506.03,98.54
891244,0.78,-0.13,10.70,22.38,101506.03,98.54
891344,0.74,-0.20,10.71,22.38,101506.03,98.54
891444,0.70,-0.12,10.78,22.38,101506.03,98.54
891544,0.78,-0.17,10.64,22.38,101506.03,98.54
891644,0.75,-0.15,10.68,22.38,101506.03,98.54
891744,0.81,-0.15,10.76,22.38,101506.03,98.54
891844,0.76,-0.15,10.80,22.38,101506.03,98.54
891885,0.74,-0.13,10.76,22.38,101506.03,98.54,4339.0244N,7926.2471W
891944,0.72,-0.18,10.63,22.38,101506.03,98.54
892044,0.79,-0.18,10.61,22.38,101506.03,98.54
892144,0.78,-0.18,10.80,22.38,101506.03,98.54
892244,0.72,-0.19,10.70,22.38,101506.03,98.54
892344,0.76,-0.19,10.76,22.38,101506.03,98.54
892444,0.77,-0.26,10.75,22.38,101506.03,98.54
892544,0.78,-0.17,10.68,22.38,101506.03,98.54
892644,0.76,-0.15,10.72,22.38,101506.03,98.54
892744,0.74,-0.20,10.70,22.38,101506.03,98.54
892844,0.82,-0.16,10.68,22.38,101506.03,98.54
892852,0.77,-0.16,10.75,22.38,101506.03,98.54,4339.0249N,7926.2471W
892944,0.78,-0.17,10.73,22.38,101505.86,98.55
893044,0.76,-0.15,10.69,22.38,101505.86,98.55
893144,0.80,-0.18,10.69,22.38,101505.86,98.55
893244,0.73,-0.18,10.70,22.38,101505.86,98.55
893344,0.81,-0.14,10.59,22.38,101505.86,98.55
893444,0.74,-0.18,10.71,22.38,101505.86,98.55
893544,0.78,-0.15,10.67,22.38,101505.86,98.55
893644,0.73,-0.11,10.68,22.38,101505.86,98.55
893744,0.76,-0.10,10.64,22.38,101505.86,98.55
893844,0.73,-0.19,10.66,22.38,101505.86,98.55
893876,0.75,-0.18,10.74,22.38,101505.86,98.55,4339.0244N,7926.2466W
893944,0.74,-0.22,10.66,22.38,101505.86,98.55
894044,0.73,-0.21,10.67,22.38,101505.86,98.55
894144,0.80,-0.15,10.67,22.38,101505.86,98.55
894244,0.76,-0.19,10.75,22.38,101505.86,98.55
894344,0.75,-0.15,10.70,22.38,101505.86,98.55
894444,0.70,-0.17,10.64,22.38,101505.70,98.57
894544,0.81,-0.15,10.78,22.38,101505.70,98.57
894644,0.78,-0.16,10.71,22.38,101505.70,98.57
894744,0.77,-0.14,10.75,22.38,101505.70,98.57
894844,0.68,-0.19,10.72,22.38,101505.70,98.57
894910,0.72,-0.12,10.72,22.38,101505.70,98.57,4339.0244N,7926.2466W
894944,0.81,-0.20,10.67,22.38,101505.70,98.57
895044,0.75,-0.15,10.71,22.38,101505.70,98.57
895144,0.79,-0.17,10.71,22.38,101505.70,98.57
895244,0.72,-0.11,10.68,22.38,101505.70,98.57
895344,0.74,-0.11,10.69,22.38,101505.54,98.58
895444,0.79,-0.19,10.69,22.38,101505.54,98.58
895544,0.75,-0.19,10.83,22.38,101505.54,98.58
895644,0.78,-0.16,10.67,22.38,101505.54,98.58
895744,0.74,-0.19,10.67,22.38,101505.54,98.58
895844,0.79,-0.17,10.68,22.38,101505.54,98.58
895869,0.73,-0.21,10.66,22.38,101505.54,98.58,4339.0249N,7926.2461W
895944,0.70,-0.11,10.86,22.38,101505.54,98.58
896044,0.78,-0.17,10.63,22.38,101505.54,98.58
896144,0.73,-0.14,10.66,22.38,101505.54,98.58
896244,0.75,-0.15,10.74,22.38,101505.54,98.58
896344,0.74,-0.23,10.75,22.38,101505.54,98.58
896444,0.81,-0.17,10.73,22.38,101505.54,98.58
896544,0.74,-0.17,10.70,22.38,101505.54,98.58
896644,0.84,-0.19,10.64,22.38,101505.54,98.58
896744,0.81,-0.18,10.73,22.38,101505.54,98.58
896844,0.71,-0.20,10.84,22.38,101505.70,98.57
896877,0.77,-0.16,10.78,22.38,101505.70,98.57,4339.0254N,7926.2466W
896944,0.79,-0.21,10.64,22.38,101505.70,98.57
897044,0.76,-0.19,10.79,22.38,101505.70,98.57
897144,0.76,-0.15,10.83,22.38,101505.70,98.57
897244,0.80,-0.16,10.74,22.38,101505.86,98.55
897344,0.79,-0.19,10.64,22.38,101505.86,98.55
897444,0.73,-0.15,10.72,22.38,101505.86,98.55
897544,0.83,-0.17,10.69,22.38,101505.86,98.55
897644,0.81,-0.14,10.72,22.38,101505.86,98.55
897744,0.78,-0.17,10.75,22.38,101506.03,98.54
897844,0.75,-0.16,10.68,22.38,101506.03,98.54
897900,0.74,-0.19,10.72,22.38,101506.03,98.54,4339.0254N,7926.2466W
897944,0.84,-0.16,10.78,22.38,101506.03,98.54
898044,0.72,-0.17,10.71,22.38,101506.03,98.54
898144,0.68,-0.15,10.70,22.38,101506.03,98.54
898244,0.71,-0.12,10.72,22.38,101505.59,98.58
898344,0.77,-0.20,10.81,22.38,101505.59,98.58
898444,0.74,-0.12,10.71,22.38,101505.59,98.58
898544,0.73,-0.14,10.70,22.38,101505.59,98.58
898644,0.77,-0.14,10.63,22.38,101505.59,98.58
898744,0.67,-0.18,10.71,22.38,101505.59,98.58
898844,0.80,-0.13,10.73,22.38,101505.59,98.58
898895,0.73,-0.16,10.67,22.38,101505.59,98.58,4339.0254N,7926.2466W
898944,0.80,-0.15,10.69,22.38,101505.59,98.58
899044,0.77,-0.10,10.67,22.38,101505.59,98.58
899144,0.74,-0.13,10.67,22.38,101505.59,98.58
899244,0.71,-0.14,10.62,22.38,101505.59,98.58
899344,0.76,-0.14,10.74,22.38,101505.59,98.58
899444,0.72,-0.17,10.70,22.38,101505.59,98.58
899544,0.82,-0.14,10.69,22.38,101505.59,98.58
899644,0.81,-0.16,10.65,22.38,101505.59,98.58
899744,0.74,-0.15,10.71,22.38,101505.59,98.58
899844,0.74,-0.11,10.75,22.38,101505.59,98.58
899911,0.77,-0.18,10.65,22.38,101505.59,98.58,4339.0259N,7926.2461W
899944,0.77,-0.20,10.70,22.38,101505.59,98.58
900044,0.78,-0.18,10.72,22.38,101505.59,98.58
900144,0.77,-0.15,10.68,22.38,101505.37,98.60
900244,0.80,-0.22,10.72,22.38,101505.37,98.60
900344,0.76,-0.19,10.71,22.38,101505.37,98.60
900444,0.73,-0.16,10.74,22.38,101505.37,98.60
900544,0.70,-0.13,10.75,22.38,101505.37,98.60
900644,0.74,-0.16,10.71,22.38,101505.20,98.61
900744,0.76,-0.15,10.71,22.38,101505.20,98.61
900844,0.74,-0.15,10.68,22.38,101505.20,98.61
900880,0.70,-0.13,10.77,22.38,101505.20,98.61,4339.0259N,7926.2461W
900944,0.74,-0.18,10.73,22.38,101505.20,98.61
901044,0.74,-0.17,10.67,22.38,101505.20,98.61
901144,0.78,-0.20,10.70,22.38,101505.20,98.61
901244,0.76,-0.14,10.79,22.38,101505.20,98.61
901344,0.74,-0.12,10.74,22.38,101505.20,98.61
901444,0.77,-0.13,10.61,22.38,101505.20,98.61
901544,0.74,-0.19,10.67,22.38,101505.37,98.60
901644,0.79,-0.15,10.68,22.38,101505.37,98.60
901744,0.72,-0.12,10.70,22.38,101505.37,98.60
901844,0.73,-0.14,10.76,22.38,101505.37,98.60
901899,0.73,-0.18,10.68,22.38,101505.37,98.60,4339.0259N,7926.2461W
901944,0.85,-0.15,10.75,22.38,101505.37,98.60
902044,0.72,-0.21,10.68,22.38,101505.20,98.61
902144,0.80,-0.14,10.83,22.38,101505.20,98.61
902244,0.68,-0.15,10.73,22.38,101505.20,98.61
902344,0.79,-0.18,10.66,22.38,101505.20,98.61
902444,0.77,-0.16,10.75,22.38,101505.20,98.61
902544,0.69,-0.21,10.73,22.37,101504.77,98.64
902644,0.72,-0.17,10.72,22.37,101504.77,98.64
902744,0.75,-0.19,10.76,22.37,101504.77,98.64
902844,0.71,-0.14,10.74,22.37,101504.77,98.64
902890,0.72,-0.21,10.70,22.37,101504.77,98.64,4339.0259N,7926.2461W
902944,0.71,-0.18,10.71,22.37,101504.77,98.64
903044,0.77,-0.17,10.68,22.37,101505.09,98.62
903144,0.76,-0.20,10.66,22.37,101505.09,98.62
903244,0.77,-0.14,10.75,22.37,101505.09,98.62
903344,0.72,-0.18,10.78,22.37,101505.09,98.62
903444,0.81,-0.14,10.65,22.37,101505.09,98.62
903544,0.76,-0.21,10.67,22.37,101505.09,98.62
903644,0.74,-0.15,10.80,22.37,101505.09,98.62
903744,0.79,-0.19,10.67,22.37,101505.09,98.62
903844,0.73,-0.20,10.72,22.37,101505.09,98.62
903879,0.72,-0.18,10.68,22.37,101505.09,98.62,4339.0259N,7926.2456W
903944,0.72,-0.16,10.57,22.37,101505.09,98.62
904044,0.72,-0.17,10.76,22.37,101505.09,98.62
904144,0.77,-0.14,10.68,22.37,101505.09,98.62
904244,0.73,-0.11,10.73,22.37,101505.09,98.62
904344,0.73,-0.11,10.75,22.37,101505.09,98.62
904444,0.75,-0.17,10.72,22.37,101505.27,98.60
904544,0.74,-0.16,10.67,22.37,101505.27,98.60
904644,0.81,-0.11,10.55,22.37,101505.27,98.60
904744,0.76,-0.18,10.68,22.37,101505.27,98.60
904844,0.80,-0.10,10.72,22.37,101505.27,98.60
904882,0.76,-0.11,10.76,22.37,101505.27,98.60,4339.0259N,7926.2456W
904944,0.84,-0.15,10.74,22.37,101505.27,98.60
905044,0.80,-0.17,10.77,22.37,101505.27,98.60
905144,0.75,-0.19,10.71,22.37,101505.27,98.60
905244,0.71,-0.16,10.68,22.37,101505.27,98.60
905344,0.77,-0.16,10.70,22.37,101505.27,98.60
905444,0.77,-0.20,10.74,22.38,101505.69,98.57
905544,0.75,-0.19,10.64,22.38,101505.69,98.57
905644,0.76,-0.17,10.84,22.38,101505.69,98.57
905744,0.73,-0.17,10.63,22.38,101505.69,98.57
905844,0.73,-0.13,10.73,22.38,101505.53,98.58
905880,0.75,-0.15,10.75,22.38,101505.53,98.58,4339.0259N,7926.2456W
905944,0.77,-0.19,10.63,22.38,101505.53,98.58
906044,0.83,-0.23,10.69,22.38,101505.53,98.58
906144,0.79,-0.19,10.73,22.38,101505.53,98.58
906244,0.79,-0.18,10.63,22.38,101505.53,98.58
906344,0.77,-0.16,10.68,22.38,101505.53,98.58
906444,0.71,-0.14,10.71,22.38,101505.53,98.58
906544,0.74,-0.16,10.67,22.38,101505.53,98.58
906644,0.74,-0.17,10.75,22.38,101505.53,98.58
906744,0.72,-0.12,10.68,22.38,101505.53,98.58
906844,0.71,-0.17,10.70,22.38,101505.59,98.58
906879,0.81,-0.13,10.66,22.38,101505.59,98.58,4339.0264N,7926.2456W
906944,0.77,-0.15,10.72,22.38,101505.59,98.58
907044,0.74,-0.11,10.68,22.38,101505.59,98.58
907144,0.80,-0.14,10.68,22.38,101505.59,98.58
907244,0.79,-0.18,10.70,22.38,101505.59,98.58
907344,0.80,-0.18,10.73,22.38,101505.44,98.59
907444,0.74,-0.16,10.72,22.38,101505.44,98.59
907544,0.76,-0.16,10.64,22.38,101505.44,98.59
907644,0.72,-0.23,10.70,22.38,101505.44,98.59
907744,0.73,-0.17,10.59,22.38,101505.44,98.59
907844,0.74,-0.25,10.65,22.38,101505.70,98.57
907864,0.83,-0.16,10.72,22.38,101505.70,98.57,4339.0264N,7926.2456W
907944,0.79,-0.22,10.78,22.38,101505.70,98.57
908044,0.74,-0.11,10.74,22.38,101505.70,98.57
908144,0.77,-0.19,10.68,22.38,101505.70,98.57
908244,0.74,-0.20,10.68,22.38,101505.38,98.59
908344,0.73,-0.17,10.72,22.38,101505.38,98.59
908444,0.76,-0.18,10.69,22.38,101505.38,98.59
908544,0.75,-0.13,10.70,22.38,101505.38,98.59
908644,0.78,-0.21,10.77,22.38,101505.38,98.59
908744,0.72,-0.16,10.74,22.38,101505.45,98.59
908844,0.74,-0.20,10.72,22.38,101505.45,98.59
908899,0.74,-0.18,10.60,22.38,101505.45,98.59,4339.0264N,7926.2456W
908944,0.75,-0.11,10.64,22.38,101505.45,98.59
909044,0.74,-0.17,10.76,22.38,101505.45,98.59
909144,0.73,-0.12,10.71,22.38,101505.45,98.59
909244,0.75,-0.20,10.69,22.38,101505.12,98.61
909344,0.75,-0.12,10.60,22.38,101505.12,98.61
909444,0.74,-0.14,10.72,22.38,101505.12,98.61
909544,0.74,-0.19,10.80,22.38,101505.12,98.61
909644,0.81,-0.17,10.73,22.38,101505.12,98.61
909744,0.77,-0.16,10.65,22.38,101505.23,98.61
909844,0.75,-0.14,10.80,22.38,101505.23,98.61
909909,0.75,-0.14,10.69,22.38,101505.23,98.61,4339.0264N,7926.2451W
909944,0.73,-0.17,10.77,22.38,101505.23,98.61
910044,0.79,-0.16,10.65,22.38,101505.23,98.61
910144,0.79,-0.11,10.74,22.38,101505.23,98.61
910244,0.72,-0.12,10.83,22.38,101505.06,98.62
910344,0.75,-0.17,10.65,22.38,101505.06,98.62
910444,0.75,-0.12,10.72,22.38,101505.06,98.62
910544,0.73,-0.16,10.69,22.38,101505.06,98.62
910644,0.72,-0.14,10.77,22.38,101505.06,98.62
910744,0.75,-0.17,10.69,22.38,101505.06,98.62
910844,0.80,-0.17,10.75,22.38,101505.06,98.62
910908,0.71,-0.18,10.63,22.38,101505.06,98.62,4339.0264N,7926.2451W
910944,0.74,-0.17,10.78,22.38,101505.06,98.62
911044,0.79,-0.14,10.70,22.38,101505.06,98.62
911144,0.75,-0.18,10.78,22.38,101504.75,98.65
911244,0.74,-0.17,10.62,22.38,101504.75,98.65
911344,0.80,-0.17,10.63,22.38,101504.75,98.65
911444,0.70,-0.18,10.65,22.38,101504.75,98.65
911544,0.73,-0.17,10.71,22.38,101504.75,98.65
